image,link,measure,name,old_price,price,sale
https://d3r3h30p75xj6a.cloudfront.net/artikelen/13294_1_346317_637171984221358849.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/bakproducten-suiker/voogd-thuisbakmix-volkoren-brood/6548,1 kg,Voogd Thuisbakmix volkoren brood,,1.45,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/10954_1_245763_637201098231092717.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/bakproducten-suiker/van-gilse-suikerklontjes/3447,1 kg,Van Gilse Suikerklontjes,,1.89,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/13293_1_346316_637175422285788608.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/bakproducten-suiker/voogd-thuisbakmix-wit-brood/6547,1 kg,Voogd Thuisbakmix wit brood,,1.79,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/91597_1_245767_637752681686608668.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/bakproducten-suiker/van-gilse-suikersticks-50-stuks/3451,250 g,Van Gilse Suikersticks 50 stuks,,1.15,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/8274_1_382243_638112753576981732.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/bakproducten-suiker/van-gilse-schenkstroop-de-originele/26384,600 g,Van Gilse Schenkstroop de originele,,1.67,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/91640_1_368724_637752681784872539.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/bakproducten-suiker/van-gilse-kristalsuiker-fijn/12339,750 g,Van Gilse Kristalsuiker fijn,,1.49,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/8275_1_382244_637299901712181417.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/bakproducten-suiker/van-gilse-schenkstroop-caramel/26410,600 g,Van Gilse Schenkstroop caramel,,1.89,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/3465_1_368677_637759530914110053.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/bakproducten-suiker/van-gilse-poedersuiker/12394,250 g,Van Gilse Poedersuiker,,1.05,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/6852_1_337637_637177869864970783.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/bakproducten-suiker/van-gilse-kaneelsuiker/23173,200 g,Van Gilse Kaneelsuiker,,89.0,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/91599_1_246181_637752681813369745.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/bakproducten-suiker/van-gilse-kristalsuiker-schenkpak/12560,500 g,Van Gilse Kristalsuiker schenkpak,,1.21,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/10956_1_368725_637807059836733311.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/bakproducten-suiker/van-gilse-mini-suikerklontjes/12340,500 g,Van Gilse Mini suikerklontjes,,1.29,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/91642_1_368729_637752681799431171.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/bakproducten-suiker/van-gilse-basterd-suiker-donker/12342,600 g,Van Gilse Basterd suiker donker,,1.17,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/3310_1_245766_637595874035279276.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/bakproducten-suiker/van-gilse-geleisuiker/3450,1 kg,Van Gilse Geleisuiker,,2.33,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/91629_1_357785_637752681769773689.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/bakproducten-suiker/van-gilse-geleisuiker-speciaal/8648,500 g,Van Gilse Geleisuiker speciaal,,1.89,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/45181_1_395530_637971282842125251.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/bakproducten-suiker/valle-del-sole-maismeel-rood/40969,900 g,Valle Del Sole Maismeel rood,,1.13,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/91598_1_246180_637752681806981853.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/bakproducten-suiker/van-gilse-basterd-suiker-licht/12559,600 g,Van Gilse Basterd suiker licht,,1.06,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/91641_1_368726_637752681792746604.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/bakproducten-suiker/van-gilse-basterd-suiker-wit/12341,600 g,Van Gilse Basterd suiker wit,,1.29,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/1588_1_127488_637172082252993195.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/bakproducten-suiker/van-gilse-bungelstift-pannenkoekenstroop/590,500 g,Van Gilse Bungelstift pannenkoekenstroop,,1.21,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/63610_1_419932_637887042092767059.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/bakproducten-suiker/theunisse-kokos-geraspt/66047,150 g,Theunisse Kokos geraspt,,79.0,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/2088_1_245764_637828686924008734.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/bakproducten-suiker/sundale-kristalsuiker/3448,1.5 kg,Sundale Kristalsuiker,,1.45,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/35946_1_354130_637971282560254850.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/bakproducten-suiker/smaakt-amandelmeel/7882,200 g,Smaakt Amandelmeel,,6.29,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/1661_1_346324_637828687068500856.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/bakproducten-suiker/nutcase-amandelschaafsel/6549,75 g,Nutcase Amandelschaafsel,,1.12,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/117146_1_23579_637885701657564478.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/bakproducten-suiker/ruf-vanille-suiker/3151,80 g,Ruf Vanille suiker,,23.0,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/35958_1_376331_637971282746144514.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/bakproducten-suiker/smaakt-boekweitpannenkoekenmix/30203,400 g,Smaakt Boekweitpannenkoekenmix,,2.42,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/3866_1_369605_637828687304059570.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/bakproducten-suiker/sundale-suikerklonten-extra-groot/13045,1 kg,Sundale Suikerklonten extra groot,,1.39,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/134116_1_443475_638019477286658115.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/bakproducten-suiker/smoeltjes-stroop-speculoos/83151,300 g,Smoeltjes Stroop speculoos,,2.19,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/35959_1_376361_637971282754450608.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/bakproducten-suiker/smaakt-rijst-gepoft/30221,200 g,Smaakt Rijst gepoft,,2.09,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/84521_1_248393_637820091635038350.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/bakproducten-suiker/natreen-zoetstof-vloeibaar/74300,125 ml,Natreen Zoetstof vloeibaar,,3.48,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/68278_1_420675_637499548006262325.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/bakproducten-suiker/kuchenmeister-taartbodem/66607,200 g,Kuchenmeister Taartbodem,,99.0,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/117159_1_381987_637885701783904134.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/bakproducten-suiker/limochef-citroensap/25973,200 ml,Limochef Citroensap,,58.0,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/84552_1_430617_637752412369033152.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/bakproducten-suiker/natreen-zoetjes-navulling/74310,800 Stuks,Natreen Zoetjes navulling,,3.49,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/noPicture.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/bakproducten-suiker/molino-chiavezza-tarwebloem-fijn/84363,1 kg,Molino Chiavezza Tarwebloem fijn,,79.0,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/84553_1_430618_637734269792400534.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/bakproducten-suiker/natreen-zoetjes-zakdispenser/74311,120 stuks,Natreen Zoetjes zakdispenser,,1.35,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/1530_1_120391_637828686696474131.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/bakproducten-suiker/kr%C3%BCger-sugarel-zoetjes-tafeldispenser-1200-stuks/433,108 g,"Krüger Sugarel zoetjes tafeldispenser, 1200 stuks",,94.0,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/22818_1_247491_637189101256181031.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/bakproducten-suiker/lemon-plus-limoensap-met-olie/42057,125 ml,Lemon Plus Limoensap met olie,,89.0,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/22389_1_356626_637182190301583148.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/bakproducten-suiker/koopmans-pannenkoekenmix-shaker-scharrelei/8477,210 g,Koopmans Pannenkoekenmix shaker scharrelei,,1.69,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/79020_1_425983_637630749508571133.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/bakproducten-suiker/koopmans-witbrood-mix/71103,450 g,Koopmans Witbrood mix,,1.49,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/60195_1_417942_638040213667861875.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/bakproducten-suiker/koopmans-pannenkoek-compleet/63762,400 g,Koopmans Pannenkoek compleet,,1.29,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/60196_1_417943_638040213675051651.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/bakproducten-suiker/koopmans-pannenkoeken-origineel/63763,400 g,Koopmans Pannenkoeken origineel,,1.09,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/144581_1_417947_638073109363527501.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/bakproducten-suiker/koopmans-schudfles-pannenkoekenmix-origineel/63919,175 g,Koopmans Schudfles pannenkoekenmix origineel,,1.58,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/60197_1_417944_638040213689475196.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/bakproducten-suiker/koopmans-pannenkoek-meergranen/64086,400 g,Koopmans Pannenkoek meergranen,,1.40,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/60194_1_417941_638040213696723911.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/bakproducten-suiker/koopmans-mix-voor-poffertjes/64259,400 g,Koopmans Mix voor poffertjes,,1.75,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/134443_1_443469_638019477259299647.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/bakproducten-suiker/koopmans-mix-voor-wintercake/83147,490 g,Koopmans Mix voor wintercake,,99.0,Actie
https://d3r3h30p75xj6a.cloudfront.net/artikelen/65312_1_417798_638040213703876892.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/bakproducten-suiker/koopmans-mix-voor-oma-s-pannenkoek-kaneel/64353,400 g,Koopmans Mix voor oma's pannenkoek kaneel,,1.68,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/63654_1_416852_637980687048208996.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/bakproducten-suiker/koopmans-kristalbloem-patent/64592,500 g,Koopmans Kristalbloem patent,,65.0,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/143982_1_446427_638068032202243047.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/bakproducten-suiker/koopmans-bakmeel-zelfrijzend/84687,500 g,Koopmans Bakmeel zelfrijzend,,75.0,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/132835_1_442277_637988454157158910.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/bakproducten-suiker/koopmans-custard/81371,300 g,Koopmans Custard,,89.0,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/84736_1_425982_637698294772416296.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/bakproducten-suiker/koopmans-broodmix-waldkorn/71102,450 g,Koopmans Broodmix waldkorn,,1.58,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/144271_1_445721_638072190244740465.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/bakproducten-suiker/koopmans-hartige-taartmix/84216,230 g,Koopmans Hartige taartmix,,1.49,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/10070_1_378954_637176394001820254.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/bakproducten-suiker/koopmans-amandelbakmeel-zelfrijzend/23070,200 g,Koopmans Amandelbakmeel zelfrijzend,,3.99,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/116338_1_417946_638040204507167318.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/bakproducten-suiker/koopmans-bio-pannenkoekmix-meergranen/64480,400 g,Koopmans Bio pannenkoekmix meergranen,,1.89,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/78179_1_426693_637683354105011994.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/bakproducten-suiker/koopmans-griespudding-amandeltjes/72470,85 g,Koopmans Griespudding amandeltjes,,95.0,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/23485_1_400278_637299902798926644.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/bakproducten-suiker/jos-poell-roomboter-gebaksbodems/46408,150 g,Jos Poell Roomboter gebaksbodems,,1.92,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/122671_1_417726_637904790834647689.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/bakproducten-suiker/home-made-complete-mix-regenboog-cupcake/64365,435 g,Home made Complete mix regenboog cupcake,,2.79,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/62775_1_417813_637870917888124595.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/bakproducten-suiker/hak-vlaaifruit-bosvruchten/64354,430 g,Hak Vlaaifruit bosvruchten,,2.79,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/2768_1_359598_637171822368232065.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/bakproducten-suiker/duryea-maizena/8961,250 g,Duryea Maizena,,56.0,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/48257_1_413605_637249050312633965.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/bakproducten-suiker/home-made-complete-mix-voor-wafels/60071,400 g,Home made Complete mix voor wafels,,1.29,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/98748_1_381896_637780959119575921.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/bakproducten-suiker/gold-rietsuikerklontjes/25630,500 g,Gold Rietsuikerklontjes,,2.65,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/30098_1_406911_637182451919723149.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/bakproducten-suiker/jos-poell-ijshoorntjes-naturel-10-stuks/54582,125 g,Jos Poell Ijshoorntjes naturel 10 stuks,,1.79,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/63334_1_418064_637870918021667088.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/bakproducten-suiker/frisia-marshmallows-mini/64388,100 g,Frisia Marshmallows mini,,2.05,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/1108_1_62640_637181471591531625.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/bakproducten-suiker/duryea-allesbinder/9413,250 g,Duryea Allesbinder,,1.58,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/82421_1_108376_637674957617406090.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/bakproducten-suiker/dr-oetker-vanille-suiker/190,80 g,Dr. Oetker Vanille suiker,,89.0,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/562_1_331787_637566039485543663.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/bakproducten-suiker/dr-oetker-wolkencake-citroen/5175,430 g,Dr. Oetker Wolkencake citroen,,2.99,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/109742_1_436002_637838240308892262.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/bakproducten-suiker/dr-oetker-taartmix-red-velvet-cake/77102,293 g,Dr. Oetker Taartmix red velvet cake,,4.19,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/1152_1_250796_637181577891599876.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/bakproducten-suiker/dr-oetker-taartina/3527,60 g,Dr. Oetker Taartina,,2.05,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/22397_1_398822_637970149140308598.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/bakproducten-suiker/dr-oetker-verwen-brookies/45242,430 g,Dr. Oetker Verwen brookies,,3.19,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/58664_1_337444_637799049728881909.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/bakproducten-suiker/dr-oetker-wolkencake-vanille-choco/5652,455 g,Dr. Oetker Wolkencake vanille - choco,,2.75,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/22398_1_398823_637183053197082145.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/bakproducten-suiker/dr-oetker-unicornmix-bakdecoratie/45733,48 g,Dr. Oetker Unicornmix bakdecoratie,,1.85,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/13061_1_389012_637187383230594790.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/bakproducten-suiker/dr-oetker-roze-glazuur-bakdecoratie/35013,125 g,Dr. Oetker Roze glazuur bakdecoratie,,1.39,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/98844_1_427675_637780950287311777.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/bakproducten-suiker/dr-oetker-shortbread-karamel-chocolade/71884,350 g,Dr. Oetker Shortbread karamel & chocolade,,3.79,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/128358_1_436757_637949646678737700.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/bakproducten-suiker/dr-oetker-rolfondant-rood/80294,200 g,Dr. Oetker Rolfondant rood,,1.49,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/129990_1_436756_637970167938602573.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/bakproducten-suiker/dr-oetker-rolfondant-wit/81241,200 g,Dr. Oetker Rolfondant wit,,1.39,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/67284_1_419495_637807096141997111.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/bakproducten-suiker/dr-oetker-pizza-bodem-mix-origineel/65685,450 g,Dr. Oetker Pizza bodem mix origineel,,79.0,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/101236_1_406896_637795764140931312.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/bakproducten-suiker/dr-oetker-suikeroogjes/54581,25 g,Dr. Oetker Suikeroogjes,,2.99,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/106726_1_408027_637814034722317315.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/bakproducten-suiker/dr-oetker-pannenkoekenmix-american-origineel/54797,300 g,Dr. Oetker Pannenkoekenmix american origineel,,1.65,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/11852_1_388318_637187382972585421.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/bakproducten-suiker/dr-oetker-regenboogfantasie/33605,152 g,Dr. Oetker Regenboogfantasie,,3.59,
